marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
14;VALO.BA;64.1;64.1;2022-09-26 12:11:21;1664206298;2022-09-26 12:31:38
14;YPFD.BA;1991.05;1991.05;2022-09-26 12:11:35;1664206298;2022-09-26 12:31:38
15;ALUA.BA;138;138;2022-09-26 12:39:08;1664207952;2022-09-26 12:59:12
15;BBAR.BA;311;311;2022-09-26 12:39:06;1664207952;2022-09-26 12:59:12
15;BMA.BA;470.5;470.5;2022-09-26 12:39:04;1664207952;2022-09-26 12:59:12
15;BYMA.BA;189.25;189.25;2022-09-26 12:39:00;1664207952;2022-09-26 12:59:12
15;CEPU.BA;130;130;2022-09-26 12:38:32;1664207952;2022-09-26 12:59:12
15;COME.BA;14.65;14.65;2022-09-26 12:38:48;1664207952;2022-09-26 12:59:12
15;CRES.BA;172.75;172.75;2022-09-26 12:38:13;1664207952;2022-09-26 12:59:12
15;CVH.BA;741;741;2022-09-26 12:35:58;1664207952;2022-09-26 12:59:12
15;EDN.BA;90.75;90.75;2022-09-26 12:38:55;1664207952;2022-09-26 12:59:12
15;GGAL.BA;251;251;2022-09-26 12:39:02;1664207952;2022-09-26 12:59:12
15;LOMA.BA;371.85;371.85;2022-09-26 12:36:54;1664207952;2022-09-26 12:59:12
15;MIRG.BA;3820.5;3820.5;2022-09-26 12:37:49;1664207952;2022-09-26 12:59:12
15;PAMP.BA;284.8;284.8;2022-09-26 12:38:59;1664207952;2022-09-26 12:59:12
15;SUPV.BA;110.5;110.5;2022-09-26 12:30:40;1664207952;2022-09-26 12:59:12
15;TECO2.BA;254;254;2022-09-26 12:38:17;1664207952;2022-09-26 12:59:12
15;TGNO4.BA;152;152;2022-09-26 12:39:00;1664207952;2022-09-26 12:59:12
15;TGSU2.BA;435;435;2022-09-26 12:38:13;1664207952;2022-09-26 12:59:12
15;TRAN.BA;94.1;94.1;2022-09-26 12:36:53;1664207952;2022-09-26 12:59:12
15;TXAR.BA;166;166;2022-09-26 12:37:41;1664207952;2022-09-26 12:59:12
15;VALO.BA;64;64;2022-09-26 12:32:49;1664207952;2022-09-26 12:59:12
15;YPFD.BA;1978;1978;2022-09-26 12:39:02;1664207952;2022-09-26 12:59:12
16;ALUA.BA;136.75;136.75;2022-09-26 13:43:08;1664211843;2022-09-26 14:04:03
16;BBAR.BA;308.2;308.2;2022-09-26 13:41:26;1664211843;2022-09-26 14:04:03
16;BMA.BA;468.8;468.8;2022-09-26 13:40:32;1664211843;2022-09-26 14:04:03
16;BYMA.BA;188.5;188.5;2022-09-26 13:41:38;1664211843;2022-09-26 14:04:03
16;CEPU.BA;128.55;128.55;2022-09-26 13:40:52;1664211843;2022-09-26 14:04:03
16;COME.BA;14.5;14.5;2022-09-26 13:43:02;1664211843;2022-09-26 14:04:03
16;CRES.BA;168.5;168.5;2022-09-26 13:39:11;1664211843;2022-09-26 14:04:03
16;CVH.BA;741;741;2022-09-26 13:42:08;1664211843;2022-09-26 14:04:03
16;EDN.BA;90;90;2022-09-26 13:43:11;1664211843;2022-09-26 14:04:03
16;GGAL.BA;246.5;246.5;2022-09-26 13:42:36;1664211843;2022-09-26 14:04:03
16;LOMA.BA;368;368;2022-09-26 13:37:49;1664211843;2022-09-26 14:04:03
